# Sembol Önekleri ve Piyasa Türleri:
# 
# === ANA PIYASALAR ===
# IMKBH': IMKB HISSE - Borsa İstanbul Hisse Senetleri
# IMKBX': IMKB ENDEKS - Borsa İstanbul Endeksleri
# 
# === TÜREV ÜRÜNLER ===
# VIP'O_: VADELI ISLEM VE OPSIYON - Opsiyon Sözleşmeleri
# VIP'TM_: VADELI ISLEM VE OPSIYON - Vadeli İşlem Sözleşmeleri (TürkMen)
# VIP'VIP: VADELI ISLEM VE OPSIYON - VIP Vadeli İşlem Sözleşmeleri
# 
# === ULUSLARARASI PIYASALAR ===
# WBOND': DUNYA BONOLARI - Dünya Tahvil ve Forward Kurları
# WINX': DUNYA ENDEKSLERI - Dünya Borsası Endeksleri (DAX, FTSE, etc.)
# EUREX': EUREX - Avrupa Türev Borsası
# 
# === DİĞER PIYASALAR ===
# FX': FX - Döviz Paritesi
# CRP': KRIPTO PARA - Kripto Para Birimleri
# BNKGS': BANKA GISE KURLARI - Banka Gişe Kurları
# KIYM': KIYMETLI MADENLER - Altın, Gümüş, Platin vb.
# NFT': NFT - Non Fungible Token
# 
# === BANKACILIK VE FAİZ ===
# LIBOR': LIBOR - Londra Bankalararası Faiz Oranları
# INTUSD': INTERBANK - Bankalararası Dolar Piyasası
# OVERN': INTERBANK OVERNIGHT - Gecelik Faiz Oranları
# TCMBK': TCMB KURLAR - Merkez Bankası Kurları
# DOVIZ': DOVIZ BUROLARI - Döviz Büro Kurları
# 
# === ÇEŞİTLİ ===
# DFN': CESITLI PIYASALAR - Çeşitli Finansal Araçlar
# SERPIY': SERBEST PIYASA - Serbest Piyasa İşlemleri
# FUTGCK': GECIKMELI VADELILER - Gecikmeli Vadeli İşlemler
# THVX': TAHVIL - Tahvil İşlemleri
#
symbol,market_type,isin_code,company_name,sector_code,group_code,market_code
VIP'O_XU030E0226C15750.00,VADELI ISLEM VE OPSIYON,,BIST 30_02/2026_AVRUPA_OPSIYON,,,
VIP'O_XU030E0226C16000.00,VADELI ISLEM VE OPSIYON,,BIST 30_02/2026_AVRUPA_OPSIYON,,,
VIP'O_XU030E0226C16250.00,VADELI ISLEM VE OPSIYON,,BIST 30_02/2026_AVRUPA_OPSIYON,,,
VIP'O_XU030E0226C16500.00,VADELI ISLEM VE OPSIYON,,BIST 30_02/2026_AVRUPA_OPSIYON,,,
VIP'O_XU030E0226P11000.00,VADELI ISLEM VE OPSIYON,,BIST 30_02/2026_AVRUPA_OPSIYON,,,
VIP'O_XU030E0226P11250.00,VADELI ISLEM VE OPSIYON,,BIST 30_02/2026_AVRUPA_OPSIYON,,,
VIP'O_XU030E0226P11500.00,VADELI ISLEM VE OPSIYON,,BIST 30_02/2026_AVRUPA_OPSIYON,,,
VIP'O_XU030E0226P11750.00,VADELI ISLEM VE OPSIYON,,BIST 30_02/2026_AVRUPA_OPSIYON,,,
VIP'O_XU030E0226P12000.00,VADELI ISLEM VE OPSIYON,,BIST 30_02/2026_AVRUPA_OPSIYON,,,
VIP'O_XU030E0226P12250.00,VADELI ISLEM VE OPSIYON,,BIST 30_02/2026_AVRUPA_OPSIYON,,,
VIP'O_XU030E0226P12500.00,VADELI ISLEM VE OPSIYON,,BIST 30_02/2026_AVRUPA_OPSIYON,,,
VIP'O_XU030E0226P12750.00,VADELI ISLEM VE OPSIYON,,BIST 30_02/2026_AVRUPA_OPSIYON,,,
VIP'O_XU030E0226P13000.00,VADELI ISLEM VE OPSIYON,,BIST 30_02/2026_AVRUPA_OPSIYON,,,
VIP'O_XU030E0226P13250.00,VADELI ISLEM VE OPSIYON,,BIST 30_02/2026_AVRUPA_OPSIYON,,,
VIP'O_XU030E0226P13500.00,VADELI ISLEM VE OPSIYON,,BIST 30_02/2026_AVRUPA_OPSIYON,,,
VIP'O_XU030E0226P13750.00,VADELI ISLEM VE OPSIYON,,BIST 30_02/2026_AVRUPA_OPSIYON,,,
VIP'O_XU030E0226P14000.00,VADELI ISLEM VE OPSIYON,,BIST 30_02/2026_AVRUPA_OPSIYON,,,
VIP'O_XU030E0226P14250.00,VADELI ISLEM VE OPSIYON,,BIST 30_02/2026_AVRUPA_OPSIYON,,,
VIP'O_XU030E0226P14500.00,VADELI ISLEM VE OPSIYON,,BIST 30_02/2026_AVRUPA_OPSIYON,,,
VIP'O_XU030E0226P14750.00,VADELI ISLEM VE OPSIYON,,BIST 30_02/2026_AVRUPA_OPSIYON,,,
VIP'O_XU030E0226P15000.00,VADELI ISLEM VE OPSIYON,,BIST 30_02/2026_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025C11000.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025C11250.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025C11500.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025C11750.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025C12000.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025C12250.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025C12500.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025C12750.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025C13000.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025C13250.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025C13500.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025C13750.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025C14000.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025C14250.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025C14500.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025C14750.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025C15000.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025C15250.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025C15500.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025P10000.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025P10250.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025P10500.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025P10750.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025P11000.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025P11250.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025P11500.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025P11750.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025P12000.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025P12250.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025P12500.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025P12750.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025P13000.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025P13250.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025P13500.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025P13750.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025P14000.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025P9800.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1025P9900.00,VADELI ISLEM VE OPSIYON,,BIST 30_10/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225C12000.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225C12250.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225C12500.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225C12750.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225C13000.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225C13250.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225C13500.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225C13750.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225C14000.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225C14250.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225C14500.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225C14750.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225C15000.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225C15250.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225C15500.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225C15750.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225C16000.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225C16250.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225P10500.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225P10750.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225P11000.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225P11250.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225P11500.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225P11750.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225P12000.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225P12250.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225P12500.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225P12750.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225P13000.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225P13250.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225P13500.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225P13750.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225P14000.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225P14250.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225P14500.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_XU030E1225P14750.00,VADELI ISLEM VE OPSIYON,,BIST 30_12/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925C29.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925C30.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925C31.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925C32.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925C33.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925C34.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925C35.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925C36.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925C37.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925C38.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925C39.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925C40.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925C41.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925C42.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925C43.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925P24.50,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925P25.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925P26.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925P27.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925P28.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925P29.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925P30.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925P31.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925P32.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925P33.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925P34.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925P35.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925P36.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925P37.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE0925P38.00,VADELI ISLEM VE OPSIYON,,YKBNK_09/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025C30.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025C31.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025C32.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025C33.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025C34.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025C36.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025C37.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025C38.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025C39.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025C40.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025C41.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025C42.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025C43.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025P25.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025P26.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025P27.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025P28.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025P29.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025P30.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025P31.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025P32.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025P33.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025P34.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025P35.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025P36.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025P37.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1025P38.00,VADELI ISLEM VE OPSIYON,,YKBNK_10/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125C31.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125C32.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125C33.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125C34.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125C35.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125C36.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125C37.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125C38.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125C39.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125C40.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125C41.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125C42.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125C43.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125P26.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125P27.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125P28.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125P29.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125P30.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125P31.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125P32.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125P33.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125P34.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125P35.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125P36.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125P37.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'O_YKBNKE1125P38.00,VADELI ISLEM VE OPSIYON,,YKBNK_11/2025_AVRUPA_OPSIYON,,,
VIP'TM_F_USDTRY101025,VADELI ISLEM VE OPSIYON,,USDTRY_101025_ESNEK VIS,,,
VIP'TM_F_USDTRY120925,VADELI ISLEM VE OPSIYON,,USDTRY_120925_ESNEK VIS,,,
VIP'TM_F_USDTRY191225,VADELI ISLEM VE OPSIYON,,USDTRY_191225_ESNEK VIS,,,
VIP'TM_F_USDTRY241025,VADELI ISLEM VE OPSIYON,,USDTRY_241025_ESNEK VIS,,,
VIP'TM_F_USDTRY250925,VADELI ISLEM VE OPSIYON,,USDTRY_250925_ESNEK VIS,,,
VIP'TM_O_AKBNKE120925P64.50,VADELI ISLEM VE OPSIYON,,AKBNK_120925_AVRUPA_ESNEK OPS,,,
VIP'TM_O_AKBNKE120925P65.50,VADELI ISLEM VE OPSIYON,,AKBNK_120925_AVRUPA_ESNEK OPS,,,
VIP'TM_O_AKBNKE150925P65.50,VADELI ISLEM VE OPSIYON,,AKBNK_150925_AVRUPA_ESNEK OPS,,,
VIP'TM_O_AKBNKE290925P67.00,VADELI ISLEM VE OPSIYON,,AKBNK_290925_AVRUPA_ESNEK OPS,,,
VIP'TM_O_AKBNKE300925C67.00,VADELI ISLEM VE OPSIYON,,AKBNK_300925_AVRUPA_ESNEK OPS,,,
VIP'TM_O_AKBNKE300925C73.00,VADELI ISLEM VE OPSIYON,,AKBNK_300925_AVRUPA_ESNEK OPS,,,
VIP'TM_O_AKBNKE300925P60.10,VADELI ISLEM VE OPSIYON,,AKBNK_300925_AVRUPA_ESNEK OPS,,,
VIP'TM_O_AKBNKE300925P63.00,VADELI ISLEM VE OPSIYON,,AKBNK_300925_AVRUPA_ESNEK OPS,,,
VIP'TM_O_AKBNKE300925P64.20,VADELI ISLEM VE OPSIYON,,AKBNK_300925_AVRUPA_ESNEK OPS,,,
VIP'TM_O_ALARKE300925P100.20,VADELI ISLEM VE OPSIYON,,ALARK_300925_AVRUPA_ESNEK OPS,,,
VIP'TM_O_ALARKE300925P84.05,VADELI ISLEM VE OPSIYON,,ALARK_300925_AVRUPA_ESNEK OPS,,,
VIP'TM_O_ALARKE300925P89.00,VADELI ISLEM VE OPSIYON,,ALARK_300925_AVRUPA_ESNEK OPS,,,
VIP'TM_O_ALARKE300925P95.50,VADELI ISLEM VE OPSIYON,,ALARK_300925_AVRUPA_ESNEK OPS,,,
VIP'TM_O_ALARKE300925P99.50,VADELI ISLEM VE OPSIYON,,ALARK_300925_AVRUPA_ESNEK OPS,,,
VIP'TM_O_ALARKE300925P99.51,VADELI ISLEM VE OPSIYON,,ALARK_300925_AVRUPA_ESNEK OPS,,,
VIP'TM_O_ASELSE300925C176.00,VADELI ISLEM VE OPSIYON,,ASELS_300925_AVRUPA_ESNEK OPS,,,
